sample_accession	run_accession	scientific_name	fastq_ftp	fastq_aspera	sample_alias
SAMEA4671818	ERR2588568	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2588568/ERR2588568.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2588568/ERR2588568.fastq.gz	E-MTAB-6798:1740sTS.Mouse.Brain.0dpb.Female
SAMEA4671822	ERR2588572	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2588572/ERR2588572.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2588572/ERR2588572.fastq.gz	E-MTAB-6798:1742sTS.Mouse.Heart.0dpb.Female
SAMEA4671825	ERR2588575	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2588575/ERR2588575.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2588575/ERR2588575.fastq.gz	E-MTAB-6798:1914sTS.Mouse.Heart.0dpb.Male
SAMEA4671826	ERR2588576	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2588576/ERR2588576.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2588576/ERR2588576.fastq.gz	E-MTAB-6798:1741sTS.Mouse.Cerebellum.0dpb.Female
SAMEA4671827	ERR2588577	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2588577/ERR2588577.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2588577/ERR2588577.fastq.gz	E-MTAB-6798:1901sTS.Mouse.Cerebellum.0dpb.Female
SAMEA4671828	ERR2588578	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2588578/ERR2588578.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2588578/ERR2588578.fastq.gz	E-MTAB-6798:1907sTS.Mouse.Cerebellum.0dpb.Male
SAMEA4671834	ERR2588584	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2588584/ERR2588584.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2588584/ERR2588584.fastq.gz	E-MTAB-6798:1743sTS.Mouse.Liver.0dpb.Female
SAMEA4671836	ERR2588586	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2588586/ERR2588586.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2588586/ERR2588586.fastq.gz	E-MTAB-6798:1910sTS.Mouse.Liver.0dpb.Male
SAMEA4671839	ERR2588589	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2588589/ERR2588589.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2588589/ERR2588589.fastq.gz	E-MTAB-6798:1905sTS.Mouse.Ovary.0dpb.Female
SAMEA4671840	ERR2588590	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2588590/ERR2588590.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2588590/ERR2588590.fastq.gz	E-MTAB-6798:1911sTS.Mouse.Testis.0dpb.Male
SAMEA4671841	ERR2588591	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2588591/ERR2588591.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2588591/ERR2588591.fastq.gz	E-MTAB-6798:1917sTS.Mouse.Testis.0dpb.Male
SAMEA4671846	ERR2588596	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2588596/ERR2588596.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2588596/ERR2588596.fastq.gz	E-MTAB-6798:2643sTS.Mouse.Heart.2wpb.Male
SAMEA4671848	ERR2588598	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2588598/ERR2588598.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2588598/ERR2588598.fastq.gz	E-MTAB-6798:2651sTS.Mouse.Heart.2wpb.Female
SAMEA4671851	ERR2588601	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2588601/ERR2588601.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2588601/ERR2588601.fastq.gz	E-MTAB-6798:1881sTS.Mouse.Cerebellum.2wpb.Male
SAMEA4671852	ERR2588602	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2588602/ERR2588602.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2588602/ERR2588602.fastq.gz	E-MTAB-6798:1885sTS.Mouse.Cerebellum.2wpb.Female
SAMEA4671853	ERR2588603	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2588603/ERR2588603.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2588603/ERR2588603.fastq.gz	E-MTAB-6798:2644sTS.Mouse.Kidney.2wpb.Male
SAMEA4671859	ERR2588609	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2588609/ERR2588609.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2588609/ERR2588609.fastq.gz	E-MTAB-6798:1886sTS.Mouse.Liver.2wpb.Female
SAMEA4671862	ERR2588612	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2588612/ERR2588612.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2588612/ERR2588612.fastq.gz	E-MTAB-6798:1891sTS.Mouse.Ovary.2wpb.Female
SAMEA4671864	ERR2588614	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2588614/ERR2588614.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2588614/ERR2588614.fastq.gz	E-MTAB-6798:1883sTS.Mouse.Testis.2wpb.Male
SAMEA4671867	ERR2588617	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2588617/ERR2588617.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2588617/ERR2588617.fastq.gz	E-MTAB-6798:1936sTS.Mouse.Brain.4wpb.Female
SAMEA4671868	ERR2588618	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2588618/ERR2588618.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2588618/ERR2588618.fastq.gz	E-MTAB-6798:1940sTS.Mouse.Brain.4wpb.Female
SAMEA4671869	ERR2588619	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2588619/ERR2588619.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2588619/ERR2588619.fastq.gz	E-MTAB-6798:2655sTS.Mouse.Heart.4wpb.Female
SAMEA4671872	ERR2588622	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2588622/ERR2588622.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2588622/ERR2588622.fastq.gz	E-MTAB-6798:2661sTS.Mouse.Heart.4wpb.Male
SAMEA4671879	ERR2588629	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2588629/ERR2588629.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2588629/ERR2588629.fastq.gz	E-MTAB-6798:2660sTS.Mouse.Kidney.4wpb.Male
SAMEA4671882	ERR2588632	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2588632/ERR2588632.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2588632/ERR2588632.fastq.gz	E-MTAB-6798:1898sTS.Mouse.Liver.4wpb.Male
SAMEA4671886	ERR2588636	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2588636/ERR2588636.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2588636/ERR2588636.fastq.gz	E-MTAB-6798:1943sTS.Mouse.Ovary.4wpb.Female
SAMEA4671893	ERR2588643	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2588643/ERR2588643.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2588643/ERR2588643.fastq.gz	E-MTAB-6798:1920sTS.Mouse.Heart.3dpb.Female
SAMEA4671901	ERR2588651	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2588651/ERR2588651.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2588651/ERR2588651.fastq.gz	E-MTAB-6798:1921sTS.Mouse.Kidney.3dpb.Female
SAMEA4671904	ERR2588654	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2588654/ERR2588654.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2588654/ERR2588654.fastq.gz	E-MTAB-6798:2642sTS.Mouse.Kidney.3dpb.Male
SAMEA4671906	ERR2588656	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2588656/ERR2588656.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2588656/ERR2588656.fastq.gz	E-MTAB-6798:1928sTS.Mouse.Liver.3dpb.Male
SAMEA4671914	ERR2588664	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2588664/ERR2588664.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2588664/ERR2588664.fastq.gz	E-MTAB-6798:1948sTS.Mouse.Brain.9wpb.Female
SAMEA4671915	ERR2588665	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2588665/ERR2588665.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2588665/ERR2588665.fastq.gz	E-MTAB-6798:1954sTS.Mouse.Brain.9wpb.Male
SAMEA4671917	ERR2588667	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2588667/ERR2588667.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2588667/ERR2588667.fastq.gz	E-MTAB-6798:1950sTS.Mouse.Heart.9wpb.Female
SAMEA4671920	ERR2588670	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2588670/ERR2588670.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2588670/ERR2588670.fastq.gz	E-MTAB-6798:2669sTS.Mouse.Heart.9wpb.Female
SAMEA4671921	ERR2588671	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2588671/ERR2588671.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2588671/ERR2588671.fastq.gz	E-MTAB-6798:1945sTS.Mouse.Cerebellum.9wpb.Male
SAMEA4671922	ERR2588672	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2588672/ERR2588672.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2588672/ERR2588672.fastq.gz	E-MTAB-6798:1949sTS.Mouse.Cerebellum.9wpb.Female
SAMEA4671923	ERR2588673	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2588673/ERR2588673.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2588673/ERR2588673.fastq.gz	E-MTAB-6798:1955sTS.Mouse.Cerebellum.9wpb.Male
SAMEA4671927	ERR2588677	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2588677/ERR2588677.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2588677/ERR2588677.fastq.gz	E-MTAB-6798:2665sTS.Mouse.Kidney.9wpb.Female
SAMEA4671929	ERR2588679	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2588679/ERR2588679.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2588679/ERR2588679.fastq.gz	E-MTAB-6798:1946sTS.Mouse.Liver.9wpb.Male
SAMEA4671931	ERR2588681	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2588681/ERR2588681.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2588681/ERR2588681.fastq.gz	E-MTAB-6798:1958sTS.Mouse.Liver.9wpb.Male
SAMEA4671933	ERR2588683	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2588683/ERR2588683.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2588683/ERR2588683.fastq.gz	E-MTAB-6798:1953sTS.Mouse.Ovary.9wpb.Female
SAMEA4671621	ERR2588371	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2588371/ERR2588371.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2588371/ERR2588371.fastq.gz	E-MTAB-6798:2581sTS.Mouse.Heart.10.5.Female
SAMEA4671622	ERR2588372	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2588372/ERR2588372.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2588372/ERR2588372.fastq.gz	E-MTAB-6798:2647sTS.Mouse.Heart.10.5.Female
SAMEA4671624	ERR2588374	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2588374/ERR2588374.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2588374/ERR2588374.fastq.gz	E-MTAB-6798:2496sTS.Mouse.Liver.10.5.Male
SAMEA4671626	ERR2588376	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2588376/ERR2588376.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2588376/ERR2588376.fastq.gz	E-MTAB-6798:2648sTS.Mouse.Liver.10.5.Female
SAMEA4671630	ERR2588380	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2588380/ERR2588380.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2588380/ERR2588380.fastq.gz	E-MTAB-6798:3279sTS.Mouse.Testis.10.5.Male
SAMEA4671633	ERR2588383	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2588383/ERR2588383.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2588383/ERR2588383.fastq.gz	E-MTAB-6798:2580sTS.Mouse.Brain.10.5.Female
SAMEA4671635	ERR2588385	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2588385/ERR2588385.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2588385/ERR2588385.fastq.gz	E-MTAB-6798:2622sTS.Mouse.Heart.11.5.Male
SAMEA4671636	ERR2588386	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2588386/ERR2588386.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2588386/ERR2588386.fastq.gz	E-MTAB-6798:2938sTS.Mouse.Heart.11.5.Female
SAMEA4671639	ERR2588389	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2588389/ERR2588389.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2588389/ERR2588389.fastq.gz	E-MTAB-6798:3360sTS.Mouse.Kidney.11.5.Male
SAMEA4671641	ERR2588391	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2588391/ERR2588391.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2588391/ERR2588391.fastq.gz	E-MTAB-6798:3364sTS.Mouse.Kidney.11.5.Female
SAMEA4671642	ERR2588392	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2588392/ERR2588392.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2588392/ERR2588392.fastq.gz	E-MTAB-6798:3366sTS.Mouse.Kidney.11.5.Female
SAMEA4671643	ERR2588393	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2588393/ERR2588393.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2588393/ERR2588393.fastq.gz	E-MTAB-6798:2623sTS.Mouse.Liver.11.5.Male
SAMEA4671644	ERR2588394	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2588394/ERR2588394.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2588394/ERR2588394.fastq.gz	E-MTAB-6798:2626sTS.Mouse.Liver.11.5.Male
SAMEA4671648	ERR2588398	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2588398/ERR2588398.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2588398/ERR2588398.fastq.gz	E-MTAB-6798:3365sTS.Mouse.Ovary.11.5.Female
SAMEA4671659	ERR2588409	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2588409/ERR2588409.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2588409/ERR2588409.fastq.gz	E-MTAB-6798:5027sTS.Mouse.Heart.12.5.Female
SAMEA4671664	ERR2588414	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2588414/ERR2588414.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2588414/ERR2588414.fastq.gz	E-MTAB-6798:3037sTS.Mouse.Liver.12.5.Male
SAMEA4671665	ERR2588415	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2588415/ERR2588415.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2588415/ERR2588415.fastq.gz	E-MTAB-6798:3039sTS.Mouse.Liver.12.5.Female
SAMEA4671666	ERR2588416	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2588416/ERR2588416.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2588416/ERR2588416.fastq.gz	E-MTAB-6798:3042sTS.Mouse.Liver.12.5.Male
SAMEA4671669	ERR2588419	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2588419/ERR2588419.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2588419/ERR2588419.fastq.gz	E-MTAB-6798:3287sTS.Mouse.Ovary.12.5.Female
SAMEA4671677	ERR2588427	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2588427/ERR2588427.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2588427/ERR2588427.fastq.gz	E-MTAB-6798:2821sTS.Mouse.Brain.13.5.Male
SAMEA4671678	ERR2588428	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2588428/ERR2588428.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2588428/ERR2588428.fastq.gz	E-MTAB-6798:2829sTS.Mouse.Brain.13.5.Female
SAMEA4671684	ERR2588434	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2588434/ERR2588434.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2588434/ERR2588434.fastq.gz	E-MTAB-6798:2814sTS.Mouse.Cerebellum.13.5.Female
SAMEA4671687	ERR2588437	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2588437/ERR2588437.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2588437/ERR2588437.fastq.gz	E-MTAB-6798:2838sTS.Mouse.Cerebellum.13.5.Male
SAMEA4671690	ERR2588440	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2588440/ERR2588440.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2588440/ERR2588440.fastq.gz	E-MTAB-6798:2841sTS.Mouse.Kidney.13.5.Male
SAMEA4671701	ERR2588451	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2588451/ERR2588451.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2588451/ERR2588451.fastq.gz	E-MTAB-6798:2223sTS.Mouse.Brain.14.5.Male
SAMEA4671702	ERR2588452	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2588452/ERR2588452.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2588452/ERR2588452.fastq.gz	E-MTAB-6798:2227sTS.Mouse.Brain.14.5.Female
SAMEA4671703	ERR2588453	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2588453/ERR2588453.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2588453/ERR2588453.fastq.gz	E-MTAB-6798:2237sTS.Mouse.Brain.14.5.Male
SAMEA4671704	ERR2588454	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2588454/ERR2588454.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2588454/ERR2588454.fastq.gz	E-MTAB-6798:2243sTS.Mouse.Brain.14.5.Female
SAMEA4671709	ERR2588459	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2588459/ERR2588459.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2588459/ERR2588459.fastq.gz	E-MTAB-6798:2228sTS.Mouse.Cerebellum.14.5.Female
SAMEA4671711	ERR2588461	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2588461/ERR2588461.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2588461/ERR2588461.fastq.gz	E-MTAB-6798:2244sTS.Mouse.Cerebellum.14.5.Female
SAMEA4671715	ERR2588465	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2588465/ERR2588465.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2588465/ERR2588465.fastq.gz	E-MTAB-6798:2225sTS.Mouse.Liver.14.5.Male
SAMEA4671719	ERR2588469	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2588469/ERR2588469.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2588469/ERR2588469.fastq.gz	E-MTAB-6798:2230sTS.Mouse.Ovary.14.5.Female
SAMEA4671720	ERR2588470	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2588470/ERR2588470.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2588470/ERR2588470.fastq.gz	E-MTAB-6798:2246sTS.Mouse.Ovary.14.5.Female
SAMEA4671721	ERR2588471	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2588471/ERR2588471.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2588471/ERR2588471.fastq.gz	E-MTAB-6798:2226sTS.Mouse.Testis.14.5.Male
SAMEA4671722	ERR2588472	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2588472/ERR2588472.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2588472/ERR2588472.fastq.gz	E-MTAB-6798:2233sTS.Mouse.Testis.14.5.Male
SAMEA4671723	ERR2588473	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2588473/ERR2588473.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2588473/ERR2588473.fastq.gz	E-MTAB-6798:2185sTS.Mouse.Brain.15.5.Male
SAMEA4671725	ERR2588475	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2588475/ERR2588475.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2588475/ERR2588475.fastq.gz	E-MTAB-6798:2193sTS.Mouse.Brain.15.5.Male
SAMEA4671728	ERR2588478	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2588478/ERR2588478.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2588478/ERR2588478.fastq.gz	E-MTAB-6798:2506sTS.Mouse.Heart.15.5.Male
SAMEA4671736	ERR2588486	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2588486/ERR2588486.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2588486/ERR2588486.fastq.gz	E-MTAB-6798:2507sTS.Mouse.Kidney.15.5.Male
SAMEA4671738	ERR2588488	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2588488/ERR2588488.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2588488/ERR2588488.fastq.gz	E-MTAB-6798:2511sTS.Mouse.Kidney.15.5.Female
SAMEA4671740	ERR2588490	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2588490/ERR2588490.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2588490/ERR2588490.fastq.gz	E-MTAB-6798:2192sTS.Mouse.Liver.15.5.Female
SAMEA4671745	ERR2588495	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2588495/ERR2588495.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2588495/ERR2588495.fastq.gz	E-MTAB-6798:2187sTS.Mouse.Testis.15.5.Male
SAMEA4671747	ERR2588497	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2588497/ERR2588497.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2588497/ERR2588497.fastq.gz	E-MTAB-6798:2254sTS.Mouse.Brain.16.5.Female
SAMEA4671749	ERR2588499	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2588499/ERR2588499.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2588499/ERR2588499.fastq.gz	E-MTAB-6798:2273sTS.Mouse.Brain.16.5.Female
